id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
473.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",49620.8732,40.65,GadgetWorld,Accessories,Fast charging,New arrival,1.2,903.0,24.0
520.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",79894.596,40.65,AlphaTech,Audio,Lightweight,30-day return policy,1.1,430.0,69.0
528.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",20149.0876,40.65,InnovateX,Storage,Lightweight,Exclusive deal,1.0,448.0,99.0
529.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",29534.44213,24.98160475,GadgetWorld,Networking,High quality audio,Exclusive deal,4.0,510.0,57.0
540.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",82052.0872,40.65,GearMax,Accessories,User-friendly interface,Limited stock,2.1,775.0,40.0
548.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",28503.1936,40.65,ElectroHub,Peripherals,Lightweight,Limited stock,1.0,764.0,69.0
550.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",43944.6392,40.65,AlphaTech,Peripherals,Compact and portable,New arrival,4.6,210.0,17.0
568.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",83739.5264,40.65,TechCorp,Computers,User-friendly interface,Customer favorite,4.7,380.0,44.0
569.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",65716.11424,24.98160475,TechCorp,Networking,Fast charging,Best seller,3.9,13.0,40.0
81.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",16855.73319,24.98160475,PixelDynamics,Peripherals,Fast charging,30-day return policy,4.2,615.0,25.0
603.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",70232.8908,40.65,NextGen,Peripherals,Long battery life,Exclusive deal,2.5,836.0,63.0
608.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",78632.48146,24.98160475,GadgetWorld,Audio,Advanced features,Customer favorite,4.5,254.0,36.0
623.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",51201.55512,24.98160475,TechCorp,Accessories,Durable design,30-day return policy,4.5,112.0,81.0
650.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",27829.9272,40.65,DevicePro,Networking,High resolution,1 year warranty,4.2,63.0,30.0
665.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",65199.98768,24.98160475,TechCorp,Audio,User-friendly interface,Available in multiple colors,3.8,846.0,65.0
668.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",81597.80858,24.98160475,InnovateX,Storage,Advanced features,Limited stock,2.3,919.0,2.0
679.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",24018.2328,40.65,ElectroHub,Accessories,Durable design,Exclusive deal,2.6,576.0,48.0
696.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",110837.5785,24.98160475,GearMax,Computers,High quality audio,Limited stock,1.7,813.0,20.0
711.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",36149.8643,24.98160475,GearMax,Electronics,Durable design,Free shipping,3.0,474.0,20.0
714.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",53816.39631,24.98160475,QuantumGear,Peripherals,Long battery life,Exclusive deal,2.2,869.0,53.0
723.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",61268.192,40.65,GadgetWorld,Networking,High quality audio,Highly rated,1.7,781.0,0.0
726.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",91956.4152,40.65,GadgetWorld,Electronics,Fast charging,Exclusive deal,1.0,126.0,87.0
732.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",34733.994,40.65,InnovateX,Gaming,Compact and portable,Highly rated,1.2,308.0,50.0
86.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",8103.8864,40.65,NextGen,Networking,User-friendly interface,Free shipping,1.9,937.0,93.0
800.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",103284.7264,24.98160475,AlphaTech,Imaging,Compact and portable,Free shipping,4.4,895.0,53.0
34.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",102287.882,24.98160475,QuantumGear,Computers,Durable design,1 year warranty,1.5,78.0,69.0
901.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",44542.92236,24.98160475,NextGen,Storage,Compact and portable,Available in multiple colors,3.1,371.0,48.0
908.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",3392.031759,24.98160475,ElectroHub,Gaming,High performance,30-day return policy,4.7,259.0,22.0
915.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",8888.179469,24.98160475,GearMax,Gaming,User-friendly interface,Exclusive deal,3.1,60.0,17.0
926.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",113077.3277,24.98160475,GadgetWorld,Computers,Long battery life,Free shipping,1.1,814.0,44.0
934.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",92551.3396,40.65,DevicePro,Imaging,Durable design,Highly rated,4.4,773.0,79.0
963.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",63106.1428,40.65,TechCorp,Electronics,High quality audio,Highly rated,2.8,373.0,26.0
1043.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",53836.52688,9.19,DevicePro,Accessories,Compact and portable,Customer favorite,3.8,240.0,14.0
1052.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",82820.30835,24.98160475,InnovateX,Audio,Lightweight,Exclusive deal,1.4,48.0,98.0
1054.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",74350.43145,24.98160475,QuantumGear,Electronics,High performance,Limited stock,1.5,117.0,70.0
1063.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",64690.46274,24.98160475,TechCorp,Peripherals,Compact and portable,Available in multiple colors,1.6,127.0,70.0
1108.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",40540.54094,24.98160475,InnovateX,Gaming,High performance,Limited stock,2.4,424.0,90.0
1117.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",23827.04262,24.98160475,QuantumGear,Computers,High quality audio,1 year warranty,4.2,55.0,99.0
1174.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",141925.1328,9.19,NextGen,Storage,Durable design,Exclusive deal,4.4,770.0,92.0
1186.0,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",77544.41465,24.98160475,InnovateX,Imaging,User-friendly interface,Exclusive deal,1.2,111.0,24.0
167.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",67293.8788,40.65,ElectroHub,Networking,High resolution,Best seller,3.2,4.0,20.0
170.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",44151.652,40.65,GearMax,Storage,High resolution,1 year warranty,1.3,731.0,83.0
207.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",91357.6924,40.65,AlphaTech,Peripherals,Durable design,1 year warranty,4.1,194.0,47.0
212.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",11396.79461,24.98160475,TechCorp,Imaging,Fast charging,Free shipping,4.2,752.0,1.0
220.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",113613.8592,24.98160475,PixelDynamics,Accessories,Compact and portable,30-day return policy,3.0,73.0,18.0
237.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",112025.2697,24.98160475,InnovateX,Computers,User-friendly interface,New arrival,1.3,833.0,88.0
115.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",31343.4472,40.65,ElectroHub,Computers,Compact and portable,Customer favorite,3.4,185.0,81.0
258.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",43814.0692,40.65,InnovateX,Wearables,Fast charging,Exclusive deal,4.4,14.0,16.0
279.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",15639.23489,24.98160475,GearMax,Electronics,High resolution,Best seller,4.5,206.0,83.0
300.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",114569.2935,24.98160475,DevicePro,Accessories,Long battery life,30-day return policy,4.4,310.0,41.0
327.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",38271.254,40.65,QuantumGear,Networking,Compact and portable,Customer favorite,2.7,502.0,41.0
63.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",85105.66874,24.98160475,TechCorp,Peripherals,Fast charging,Free shipping,3.0,919.0,88.0
376.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",7623.3888,40.65,AlphaTech,Computers,Durable design,New arrival,1.1,273.0,93.0
390.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",37398.0968,40.65,GadgetWorld,Accessories,High quality audio,Customer favorite,1.3,291.0,63.0
394.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",96757.52589,24.98160475,NextGen,Wearables,Fast charging,Available in multiple colors,3.5,258.0,92.0
401.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",37410.9164,40.65,TechCorp,Electronics,Compact and portable,Limited stock,2.5,900.0,32.0
408.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",42895.3312,40.65,InnovateX,Peripherals,Compact and portable,Best seller,1.8,938.0,41.0
453.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",64295.9916,40.65,DevicePro,Imaging,User-friendly interface,Available in multiple colors,4.4,446.0,73.0
463.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",63181.1612,40.65,PixelDynamics,Electronics,Fast charging,Highly rated,4.1,876.0,58.0
492.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",7414.002,40.65,GadgetWorld,Computers,Lightweight,Exclusive deal,4.9,117.0,67.0
496.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",23085.7256,40.65,DevicePro,Gaming,High quality audio,Free shipping,2.4,370.0,72.0
499.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",36063.44311,24.98160475,AlphaTech,Electronics,Fast charging,Customer favorite,4.9,968.0,16.0
501.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",92965.79612,24.98160475,DevicePro,Storage,High quality audio,30-day return policy,1.5,450.0,86.0
522.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",9840.23,40.65,ElectroHub,Wearables,High quality audio,Available in multiple colors,2.9,448.0,56.0
544.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",52393.7052,40.65,GearMax,Audio,High quality audio,Exclusive deal,1.7,617.0,79.0
547.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",91876.174,40.65,GadgetWorld,Electronics,Fast charging,Customer favorite,4.5,472.0,47.0
573.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",11318.77547,24.98160475,DevicePro,Electronics,Durable design,Highly rated,4.7,519.0,96.0
607.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",73254.56274,24.98160475,QuantumGear,Audio,Durable design,Limited stock,2.0,112.0,17.0
613.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",56132.2804,40.65,GearMax,Networking,Fast charging,Best seller,4.0,570.0,58.0
630.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",58096.528,40.65,NextGen,Networking,Advanced features,New arrival,1.5,849.0,27.0
654.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",73718.8724,40.65,AlphaTech,Imaging,User-friendly interface,Free shipping,1.9,544.0,9.0
657.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",28617.6204,40.65,InnovateX,Audio,Fast charging,Free shipping,4.9,161.0,58.0
666.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",8016.998,40.65,NextGen,Peripherals,Long battery life,Highly rated,2.7,270.0,86.0
674.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",85945.922,40.65,PixelDynamics,Networking,Compact and portable,30-day return policy,4.0,621.0,23.0
694.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",52314.82811,24.98160475,AlphaTech,Accessories,Lightweight,Free shipping,3.0,255.0,75.0
698.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",44236.84731,24.98160475,AlphaTech,Gaming,High quality audio,Highly rated,1.6,48.0,55.0
29.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",3977.8744,40.65,AlphaTech,Storage,Lightweight,Limited stock,4.7,742.0,34.0
702.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",60928.74032,24.98160475,InnovateX,Computers,Lightweight,1 year warranty,4.7,407.0,83.0
144.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",83922.7992,40.65,DevicePro,Computers,Fast charging,Available in multiple colors,3.8,774.0,66.0
731.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",61641.3848,40.65,ElectroHub,Networking,High quality audio,Available in multiple colors,4.6,230.0,59.0
735.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",66792.49,40.65,DevicePro,Gaming,Advanced features,Available in multiple colors,2.2,335.0,44.0
746.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",18898.63413,24.98160475,DevicePro,Computers,High resolution,New arrival,4.6,232.0,99.0
760.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",48542.1276,40.65,InnovateX,Accessories,Fast charging,1 year warranty,3.8,807.0,92.0
769.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",88364.5532,40.65,DevicePro,Electronics,High performance,Best seller,1.3,494.0,72.0
87.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",90977.8524,40.65,NextGen,Storage,Fast charging,Limited stock,1.8,763.0,23.0
783.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",46730.7656,40.65,GearMax,Storage,High resolution,Limited stock,4.1,889.0,84.0
789.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",24537.61686,24.98160475,PixelDynamics,Wearables,User-friendly interface,New arrival,4.9,938.0,61.0
793.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",13263.25228,24.98160475,InnovateX,Storage,Fast charging,Available in multiple colors,1.7,499.0,47.0
805.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",115803.7962,24.98160475,GadgetWorld,Audio,Long battery life,Limited stock,1.3,613.0,83.0
842.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",85088.86462,24.98160475,GadgetWorld,Computers,High quality audio,Available in multiple colors,3.0,451.0,3.0
851.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",60834.6996,40.65,NextGen,Imaging,Lightweight,Highly rated,2.4,365.0,35.0
859.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",78285.5964,24.98160475,AlphaTech,Audio,Long battery life,1 year warranty,4.1,441.0,24.0
874.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",42724.878,40.65,GadgetWorld,Audio,Advanced features,30-day return policy,2.3,74.0,87.0
887.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",45361.4424,40.65,InnovateX,Audio,Lightweight,Highly rated,2.6,355.0,79.0
930.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",75189.328,40.65,ElectroHub,Wearables,Long battery life,New arrival,4.4,894.0,60.0
962.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",49718.2072,40.65,TechCorp,Accessories,Lightweight,Free shipping,3.1,852.0,27.0
966.0,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",10955.0604,40.65,ElectroHub,Gaming,User-friendly interface,Free shipping,3.8,441.0,2.0
