id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
123,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",47349.9048,40.65,ElectroHub,Peripherals,User-friendly interface,Customer favorite,4.8,45,36
124,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",57429.28222,24.98160475,NextGen,Imaging,Long battery life,Customer favorite,4.1,565,71
125,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",32972.0112,40.65,QuantumGear,Networking,High quality audio,1 year warranty,2.4,269,64
126,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",56335.21395,24.98160475,ElectroHub,Gaming,Durable design,30-day return policy,3.1,612,71
127,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",5774.9924,40.65,QuantumGear,Gaming,Advanced features,Highly rated,2.8,355,25
128,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",11813.89688,24.98160475,DevicePro,Gaming,Long battery life,30-day return policy,1.9,231,10
129,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",8563.4928,40.65,InnovateX,Wearables,Long battery life,Customer favorite,1.2,69,59
130,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",79707.05,40.65,GearMax,Storage,Lightweight,New arrival,2.6,885,34
131,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",10170.69395,24.98160475,NextGen,Accessories,Compact and portable,Free shipping,4.3,289,27
132,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",17004.56969,24.98160475,DevicePro,Electronics,High resolution,Best seller,3.3,473,32
133,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",22088.1708,40.65,GadgetWorld,Wearables,Fast charging,1 year warranty,1.9,171,1
134,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",45981.0564,40.65,NextGen,Networking,Durable design,Available in multiple colors,1.6,569,21
135,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",86894.0976,40.65,NextGen,Audio,Fast charging,Exclusive deal,3.7,284,23
136,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",53868.00896,24.98160475,InnovateX,Wearables,High performance,Free shipping,4.1,62,5
137,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",39798.75905,24.98160475,QuantumGear,Gaming,Fast charging,Customer favorite,4.2,619,74
138,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",45708.996,40.65,DevicePro,Wearables,Lightweight,Exclusive deal,2.0,396,10
139,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",10680.81904,24.98160475,PixelDynamics,Imaging,Durable design,Free shipping,2.3,139,20
140,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",100885.9382,24.98160475,DevicePro,Storage,Long battery life,Free shipping,3.3,595,50
141,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",62743.8704,40.65,NextGen,Audio,High performance,Available in multiple colors,3.9,770,84
142,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",82142.2992,40.65,GadgetWorld,Audio,Durable design,Best seller,1.9,297,80
143,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",28920.068,40.65,DevicePro,Networking,Fast charging,New arrival,1.7,272,20
144,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",83922.7992,40.65,DevicePro,Computers,Fast charging,Available in multiple colors,3.8,774,66
145,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",87075.4712,40.65,QuantumGear,Computers,High performance,Exclusive deal,2.9,147,91
146,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",98297.50351,24.98160475,DevicePro,Networking,High resolution,Customer favorite,1.7,521,54
147,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",28389.9615,24.98160475,NextGen,Imaging,Lightweight,30-day return policy,3.0,129,0
148,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",36019.63237,24.98160475,InnovateX,Audio,High resolution,New arrival,1.6,136,51
149,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",93694.658,40.65,AlphaTech,Peripherals,Long battery life,Available in multiple colors,4.1,586,51
150,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",24508.20965,24.98160475,NextGen,Networking,Advanced features,Limited stock,2.0,736,16
151,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",8035.370352,24.98160475,GearMax,Computers,Lightweight,New arrival,1.3,495,80
152,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",5284.524,40.65,InnovateX,Peripherals,Advanced features,Highly rated,4.8,846,34
153,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",43527.47336,24.98160475,GearMax,Networking,Advanced features,30-day return policy,4.6,498,26
154,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",34354.154,40.65,QuantumGear,Peripherals,Advanced features,1 year warranty,2.8,367,16
155,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",88292.8584,40.65,QuantumGear,Wearables,High performance,Available in multiple colors,2.8,498,11
156,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",5586.4968,40.65,QuantumGear,Audio,High quality audio,Customer favorite,1.8,53,43
157,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",49329.8208,40.65,InnovateX,Audio,Lightweight,1 year warranty,2.9,244,21
158,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",30868.6472,40.65,PixelDynamics,Audio,High performance,Customer favorite,4.3,122,64
159,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",44490.10941,24.98160475,InnovateX,Storage,High performance,Available in multiple colors,3.5,846,20
160,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",58737.508,40.65,ElectroHub,Storage,Long battery life,Highly rated,1.4,60,56
161,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",81305.7016,40.65,NextGen,Computers,Advanced features,Highly rated,4.4,842,46
162,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",88203.596,40.65,DevicePro,Networking,Durable design,Highly rated,1.6,652,38
163,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",58128.3396,40.65,TechCorp,Peripherals,High quality audio,Available in multiple colors,3.5,540,64
164,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",80088.7892,40.65,AlphaTech,Storage,Fast charging,30-day return policy,2.3,841,31
165,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",47484.84375,24.98160475,InnovateX,Imaging,Long battery life,Exclusive deal,2.0,409,75
166,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",83085.7268,40.65,GearMax,Networking,Lightweight,Free shipping,3.3,320,38
167,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",67293.8788,40.65,ElectroHub,Networking,High resolution,Best seller,3.2,4,20
168,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",27412.1032,40.65,AlphaTech,Storage,High quality audio,Highly rated,1.2,399,43
169,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",93919.7132,40.65,InnovateX,Wearables,User-friendly interface,Exclusive deal,1.4,446,67
170,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",44151.652,40.65,GearMax,Storage,High resolution,1 year warranty,1.3,731,83
171,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",76063.4348,40.65,ElectroHub,Computers,High performance,Available in multiple colors,4.3,121,3
172,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",9694.777254,24.98160475,AlphaTech,Audio,Fast charging,Best seller,1.3,356,59
173,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",45027.84127,24.98160475,DevicePro,Imaging,High quality audio,Limited stock,3.6,183,19
174,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",21208.8412,40.65,TechCorp,Computers,User-friendly interface,Highly rated,4.0,193,57
175,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",88650.73803,24.98160475,AlphaTech,Imaging,User-friendly interface,Customer favorite,1.8,639,11
176,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",66256.84683,24.98160475,GearMax,Storage,Fast charging,Exclusive deal,1.7,521,77
177,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",15197.3984,40.65,GearMax,Peripherals,User-friendly interface,Highly rated,4.4,230,6
178,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",43518.47116,24.98160475,DevicePro,Electronics,Long battery life,30-day return policy,3.0,846,53
179,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",52857.11,40.65,PixelDynamics,Storage,Lightweight,Customer favorite,4.3,361,92
180,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",78216.6528,40.65,InnovateX,Electronics,High performance,Best seller,2.7,930,50
181,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",53744.5112,40.65,TechCorp,Gaming,Advanced features,Customer favorite,4.5,858,36
182,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",96795.33517,24.98160475,PixelDynamics,Peripherals,High resolution,30-day return policy,1.1,829,8
183,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",110310.6493,24.98160475,QuantumGear,Networking,User-friendly interface,1 year warranty,4.8,698,30
184,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",23117.06853,24.98160475,AlphaTech,Storage,Advanced features,Highly rated,2.9,650,56
185,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",58451.93299,24.98160475,QuantumGear,Peripherals,High performance,Customer favorite,1.8,464,33
186,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",41081.1204,40.65,InnovateX,Imaging,Advanced features,Customer favorite,3.8,578,48
187,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",72678.42146,24.98160475,ElectroHub,Audio,High performance,30-day return policy,4.9,389,68
188,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",93119.6752,40.65,NextGen,Wearables,High performance,Free shipping,3.5,173,15
189,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",5906.0372,40.65,QuantumGear,Storage,Advanced features,1 year warranty,3.4,711,19
190,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",19007.86091,24.98160475,GearMax,Peripherals,Lightweight,Free shipping,4.5,76,35
191,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",87434.23973,24.98160475,DevicePro,Audio,Long battery life,Free shipping,2.7,175,40
192,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",73440.00821,24.98160475,TechCorp,Gaming,Compact and portable,Limited stock,3.8,535,95
193,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",17614.6052,40.65,QuantumGear,Imaging,Advanced features,Limited stock,3.4,15,69
194,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",91075.33256,24.98160475,GearMax,Peripherals,Compact and portable,Best seller,5.0,867,43
195,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",9730.5512,40.65,NextGen,Peripherals,Long battery life,Customer favorite,4.8,310,48
196,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",81742.9924,40.65,QuantumGear,Gaming,Long battery life,New arrival,1.7,355,84
197,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",13077.8912,40.65,GadgetWorld,Electronics,Advanced features,Available in multiple colors,3.7,787,63
198,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",82015.5276,40.65,DevicePro,Electronics,User-friendly interface,Best seller,2.2,652,55
199,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",51042.4244,40.65,DevicePro,Networking,Durable design,Best seller,2.6,827,99
200,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",40389.904,24.98160475,TechCorp,Accessories,Durable design,Customer favorite,3.4,922,49
201,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",52764.9988,40.65,AlphaTech,Computers,Fast charging,Available in multiple colors,3.3,40,41
202,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",31039.5752,40.65,AlphaTech,Wearables,High performance,Free shipping,3.1,602,20
203,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",95311.77138,24.98160475,GadgetWorld,Wearables,Durable design,Best seller,3.7,823,22
204,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",29551.24626,24.98160475,DevicePro,Peripherals,Compact and portable,Highly rated,2.1,661,20
205,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",14701.80503,24.98160475,AlphaTech,Imaging,Long battery life,1 year warranty,4.6,873,0
206,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",50347.3172,40.65,GearMax,Storage,Long battery life,Limited stock,1.1,434,75
207,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",91357.6924,40.65,AlphaTech,Peripherals,Durable design,1 year warranty,4.1,194,47
208,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",76421.9088,40.65,PixelDynamics,Gaming,High resolution,Free shipping,3.3,812,53
209,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",74852.15448,24.98160475,GadgetWorld,Imaging,High performance,Free shipping,2.2,328,64
210,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",52828.622,40.65,GearMax,Gaming,Advanced features,Available in multiple colors,1.5,80,76
211,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",3791.729769,24.98160475,QuantumGear,Storage,Fast charging,New arrival,1.0,70,78
212,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",11396.79461,24.98160475,TechCorp,Imaging,Fast charging,Free shipping,4.2,752,1
213,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",95797.89058,24.98160475,ElectroHub,Computers,User-friendly interface,Highly rated,3.7,693,45
214,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",48648.4828,40.65,NextGen,Computers,Lightweight,Available in multiple colors,4.0,96,16
215,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",108200.5318,24.98160475,TechCorp,Accessories,Lightweight,Best seller,1.5,584,95
216,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",76077.65499,24.98160475,NextGen,Peripherals,High performance,Highly rated,1.3,441,36
217,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",74324.62513,24.98160475,GadgetWorld,Electronics,High quality audio,Customer favorite,4.5,557,12
218,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",58292.6204,40.65,DevicePro,Wearables,Advanced features,Available in multiple colors,3.3,522,72
219,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",83345.43712,24.98160475,AlphaTech,Accessories,Durable design,Exclusive deal,1.3,602,46
220,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",113613.8592,24.98160475,PixelDynamics,Accessories,Compact and portable,30-day return policy,3.0,73,18
221,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",87826.13,40.65,GadgetWorld,Networking,User-friendly interface,New arrival,1.6,549,47
